month,day,sched_dep_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance
12,25,1500,1650,EV,4596,N16919,EWR,STL,155,872
12,25,1500,1656,US,721,N183UW,EWR,CLT,88,529
12,25,1430,1659,UA,1107,N37420,EWR,DEN,228,1605
12,25,1459,1816,UA,1483,N34222,EWR,AUS,226,1504
12,25,1457,1730,EV,4705,N11113,EWR,ATL,128,746
12,25,1459,1751,DL,404,N390DA,JFK,LAS,314,2248
12,25,1450,1759,UA,1186,N37277,EWR,MIA,151,1085
12,25,1500,1742,DL,1597,N914DL,LGA,ATL,119,762
12,25,1459,1953,B6,703,N913JB,JFK,SJU,190,1598
12,25,1415,1637,DL,673,N977AT,EWR,ATL,122,746
12,25,1500,1740,MQ,3202,N680MQ,JFK,IND,118,665
12,25,1505,1759,UA,611,N556UA,EWR,MCO,137,937
12,25,1439,1615,EV,4171,N14977,EWR,MSN,134,799
12,25,1455,1650,MQ,3391,N833MQ,LGA,CMH,85,479
12,25,1515,1653,EV,4106,N21197,EWR,GSO,76,445
12,25,1500,1730,MQ,3669,N512MQ,LGA,ATL,127,762
12,25,1501,1610,UA,1146,N14214,EWR,BOS,32,200
12,25,1520,1705,AA,341,N4YNAA,LGA,ORD,127,733
12,25,1520,1700,MQ,3493,N845MQ,LGA,CLE,74,419
12,25,1435,1635,DL,1819,N335NB,LGA,MSP,150,1020
12,25,1515,1705,MQ,3231,N684MQ,JFK,PIT,72,340
12,25,1515,1811,UA,577,N404UA,EWR,TPA,148,997
12,25,1510,1845,AA,145,N5FTAA,JFK,MIA,159,1089
12,25,1515,2004,DL,2043,N381DN,JFK,SJU,190,1598
12,25,1455,1820,AA,2297,N3JJAA,LGA,MIA,159,1096
12,25,1515,1720,MQ,2793,N618MQ,JFK,CMH,84,483
12,25,1500,1729,UA,745,N553UA,LGA,DEN,225,1620
12,25,1509,1844,UA,524,N523UA,EWR,PHX,298,2133
12,25,1454,1634,9E,2946,N8970D,JFK,IAD,47,228
12,25,1525,1653,EV,4580,N23139,EWR,MKE,121,725
12,25,1515,1833,UA,1600,N14106,EWR,LAX,320,2454
12,25,1510,1835,AA,1327,N3KEAA,LGA,PBI,153,1035
12,25,1529,1825,B6,573,N559JB,EWR,TPA,154,997
12,25,1500,1805,MQ,3072,N503MQ,JFK,TPA,153,1005
12,25,1535,1656,US,834,N956UW,LGA,PHL,33,96
12,25,1529,1732,EV,4572,N16918,EWR,GSP,105,594
12,25,1530,1756,DL,1942,N990AT,EWR,ATL,129,746
12,25,1435,1644,EV,4687,N12569,EWR,CVG,109,569
12,25,1530,1909,UA,257,N502UA,JFK,SFO,353,2586
12,25,1530,1915,AA,85,N399AA,JFK,SFO,332,2586
12,25,1529,1826,UA,1695,N14231,EWR,IAH,223,1400
12,25,1437,1743,B6,581,N249JB,JFK,HOU,229,1428
12,25,1530,1859,DL,417,N154DL,JFK,LAX,334,2475
12,25,1429,1624,EV,5423,N753EV,LGA,RDU,78,431
12,25,1544,1750,US,1767,N107US,LGA,CLT,90,544
12,25,1455,1805,AA,2285,N5CFAA,JFK,MCO,140,944
12,25,1540,1910,AA,65,N3AUAA,JFK,DFW,225,1391
12,25,1545,1905,AA,1156,N3FXAA,LGA,DFW,219,1389
12,25,1550,1915,AA,1410,N3FUAA,LGA,MIA,158,1096
12,25,1545,1810,MQ,2963,N663MQ,JFK,CVG,111,589
12,25,1540,1918,UA,1554,N68802,EWR,SFO,343,2565
12,25,1545,1920,AA,133,N319AA,JFK,LAX,326,2475
12,25,1535,1857,B6,1729,N358JB,JFK,RSW,171,1074
12,25,1550,1710,WN,421,N297WN,EWR,MDW,118,711
12,25,1530,1829,B6,83,N593JB,JFK,MCO,143,944
12,25,1600,1851,B6,327,N565JB,EWR,MCO,139,937
12,25,1559,1926,DL,1982,N939DL,LGA,MIA,155,1096
12,25,1550,1827,DL,2488,N997DL,JFK,ATL,120,760
12,25,1556,1914,B6,1801,N566JB,JFK,FLL,156,1069
12,25,1559,1905,DL,1785,N928DL,LGA,MCO,140,950
12,25,1600,1902,DL,2459,N3748Y,JFK,MCO,139,944
12,25,1600,1907,B6,1117,N554JB,LGA,TPA,157,1010
12,25,1600,1842,DL,847,N907DE,LGA,ATL,123,762
12,25,1605,1823,DL,2184,N979DL,JFK,DTW,90,509
12,25,1600,1734,EV,4104,N16541,EWR,BNA,129,748
12,25,1600,1752,EV,5846,N14972,EWR,CMH,85,463
12,25,1550,1744,9E,2900,N923XJ,JFK,BNA,126,765
12,25,1600,1840,9E,2922,N292PQ,JFK,MSP,149,1029
12,25,1611,1915,B6,753,N583JB,JFK,PBI,150,1028
12,25,1557,1742,UA,673,N459UA,LGA,ORD,121,733
12,25,1545,1815,WN,4187,N941WN,EWR,DEN,224,1605
12,25,1612,1908,UA,1592,N38446,EWR,MCO,149,937
12,25,1558,1731,UA,1492,N77295,EWR,ORD,126,719
12,25,1605,1809,9E,2933,N908XJ,JFK,RDU,74,427
12,25,1600,1941,DL,409,N721TW,JFK,SFO,334,2586
12,25,1615,1925,AA,211,N3KJAA,JFK,IAH,229,1417
12,25,1619,1932,UA,1299,N12225,EWR,RSW,164,1068
12,25,1559,1825,EV,5567,N870AS,LGA,CAE,99,617
12,25,1630,2011,US,629,N534UW,JFK,PHX,299,2153
12,25,1419,1715,UA,1270,N37273,EWR,MCO,137,937
12,25,1625,1945,DL,428,N311US,JFK,MIA,153,1089
12,25,1630,1957,US,627,N601AW,EWR,PHX,298,2133
12,25,1635,1951,DL,2121,N316NB,LGA,FLL,169,1076
12,25,1630,1951,DL,421,N3730B,JFK,AUS,227,1521
12,25,1630,2010,VX,27,N852VA,JFK,SFO,355,2586
12,25,1630,1925,UA,1064,N17105,EWR,IAH,210,1400
12,25,1613,1913,B6,283,N547JB,JFK,MCO,144,944
12,25,1445,1749,DL,1902,N965DL,LGA,PBI,149,1035
12,25,1640,1820,MQ,3216,N614MQ,JFK,ORF,53,290
12,25,1630,2130,AA,95,N5BRAA,JFK,SJU,195,1598
12,25,1645,1912,DL,2042,N935AT,EWR,ATL,117,746
12,25,1639,1820,EV,5610,N752EV,LGA,RIC,51,292
12,25,1645,2010,AA,181,N323AA,JFK,LAX,329,2475
12,25,1545,1905,WN,1514,N954WN,LGA,HOU,233,1428
12,25,1635,1755,MQ,3044,N639MQ,JFK,BWI,38,184
12,25,1629,1932,B6,1161,N529JB,LGA,PBI,153,1035
12,25,1359,1606,B6,1373,N198JB,JFK,CHS,99,636
12,25,1635,1952,B6,423,N561JB,JFK,LAX,328,2475
12,25,1652,1804,B6,918,N179JB,JFK,BOS,33,187
12,25,1650,1920,WN,356,N490WN,LGA,DEN,231,1620
12,25,1640,1952,B6,89,N656JB,JFK,SAN,331,2446
12,25,1625,1755,MQ,3748,N514MQ,EWR,ORD,121,719
12,25,1700,1855,EV,5038,N708EV,LGA,BHM,138,866
12,25,1700,1825,MQ,3365,N820MQ,JFK,DCA,40,213
12,25,1700,1920,9E,4105,N8674A,LGA,GSP,101,610
12,25,1700,1816,B6,1734,N373JB,JFK,BTV,45,266
12,25,1635,1940,WN,1868,N713SW,EWR,HOU,233,1411
12,25,1659,1827,B6,2302,N339JB,JFK,BUF,62,301
12,25,1651,2013,UA,364,N462UA,EWR,SEA,346,2402
12,25,1659,2034,B6,167,N705JB,JFK,OAK,342,2576
12,25,1700,1955,AA,45,N3FNAA,JFK,LAS,305,2248
12,25,1700,2020,AA,172,N5DSAA,EWR,MIA,150,1085
12,25,1710,2047,B6,415,N806JB,JFK,SFO,351,2586
12,25,1700,2039,UA,512,N589UA,JFK,SFO,355,2586
12,25,1604,1804,9E,2927,N905XJ,JFK,ORD,134,740
12,25,1655,2025,VX,413,N630VA,JFK,LAX,340,2475
12,25,1707,2018,UA,237,N810UA,EWR,DFW,213,1372
12,25,1705,2015,AA,67,N3KTAA,JFK,SAN,334,2446
12,25,1659,2017,UA,274,N504UA,EWR,LAX,328,2454
12,25,1645,1815,WN,1104,N8600F,LGA,MDW,121,725
12,25,1709,1915,US,894,N569UW,LGA,CLT,93,544
12,25,1715,1850,MQ,2949,N649MQ,JFK,BNA,130,765
12,25,1715,1915,AA,199,N3ETAA,JFK,ORD,131,740
12,25,1715,2035,AA,291,N3CPAA,JFK,AUS,236,1521
12,25,1700,2014,UA,1259,N87527,LGA,IAH,236,1416
12,25,1605,1807,EV,4381,N13992,EWR,DTW,91,488
12,25,1700,2013,DL,1435,N912DL,LGA,TPA,154,1010
12,25,1720,2030,AA,2488,N454AA,EWR,DFW,225,1372
12,25,1725,1930,EV,4885,N750EV,LGA,ILM,78,500
12,25,1700,1840,WN,1943,N768SW,LGA,BNA,128,764
12,25,1707,1910,EV,3806,N11544,EWR,DAY,100,533
12,25,1600,1730,MQ,3734,N546MQ,LGA,BNA,128,764
12,25,1725,1845,AA,256,N3ELAA,JFK,BOS,35,187
12,25,1724,2019,B6,1443,N329JB,EWR,PBI,153,1023
12,25,1729,2000,F9,507,N207FR,LGA,DEN,234,1620
12,25,1730,2056,DL,2593,N709TW,JFK,SLC,273,1990
12,25,1730,2050,AA,1185,N3ENAA,LGA,DFW,223,1389
12,25,1725,1915,WN,4572,N781WN,EWR,STL,142,872
12,25,1730,2035,B6,305,N563JB,EWR,FLL,155,1065
12,25,1735,1856,EV,4300,N12201,EWR,RIC,50,277
12,25,1729,2115,VX,193,N854VA,EWR,SFO,337,2565
12,25,1721,2100,UA,1284,N37413,EWR,SFO,348,2565
12,25,1730,2025,AA,2448,N5CCAA,JFK,EGE,257,1746
12,25,1730,1914,B6,1185,N206JB,JFK,RDU,79,427
12,25,1709,2020,B6,1601,N907JB,JFK,FLL,156,1069
12,25,1730,2046,B6,359,N805JB,JFK,BUR,340,2465
12,25,1725,2045,VX,169,N641VA,EWR,LAX,326,2454
12,25,1740,2118,B6,135,N809JB,JFK,PHX,301,2153
12,25,1710,1834,EV,4195,N13956,EWR,PWM,45,284
12,25,1725,2035,UA,496,N493UA,EWR,FLL,156,1065
12,25,1730,1928,US,687,N654AW,EWR,CLT,88,529
12,25,1629,1744,EV,4583,N17984,EWR,PWM,45,284
12,25,1735,1925,AA,345,N4WKAA,LGA,ORD,133,733
12,25,1745,2125,AA,177,N339AA,JFK,SFO,344,2586
12,25,1729,1955,FL,400,N923AT,LGA,ATL,125,762
12,25,1729,2035,UA,1109,N17126,EWR,MCO,146,937
12,25,1750,2045,B6,299,N526JB,LGA,MCO,147,950
12,25,1745,2047,DL,1585,N350NA,LGA,MCO,141,950
12,25,1745,2109,DL,1884,N951DL,LGA,RSW,166,1080
12,25,1730,2055,AA,2351,N374AA,JFK,MIA,152,1089
12,25,1745,2059,DL,1854,N339NB,LGA,FLL,170,1076
12,25,1750,2020,9E,2954,N8976E,JFK,CHS,103,636
12,25,1719,1836,EV,3847,N27962,EWR,IAD,47,212
12,25,1800,1935,MQ,3486,N817MQ,LGA,BNA,133,764
12,25,1800,1940,MQ,3501,N857MQ,LGA,RDU,76,431
12,25,1743,1948,EV,4411,N13989,EWR,MEM,160,946
12,25,1805,1930,WN,1710,N205WN,EWR,MDW,131,711
12,25,1805,1946,EV,5311,N748EV,LGA,BGR,54,378
12,25,1756,2124,UA,535,N568UA,JFK,LAX,340,2475
12,25,1805,2107,UA,587,N419UA,EWR,LAS,293,2227
12,25,1802,2106,UA,211,N457UA,EWR,PBI,142,1023
12,25,1810,1946,EV,5314,N755EV,LGA,ROC,46,254
12,25,1805,2030,WN,195,N496WN,LGA,STL,146,888
12,25,1810,2129,B6,1013,N629JB,JFK,LGB,328,2465
12,25,1729,2025,UA,500,N824UA,EWR,TPA,152,997
12,25,1815,2048,9E,2923,N901XJ,JFK,MSP,156,1029
12,25,1815,1936,9E,3525,N932XJ,LGA,SYR,38,198
12,25,1815,2135,AA,1611,N3EPAA,LGA,MIA,161,1096
12,25,1740,1900,B6,1407,N258JB,JFK,IAD,49,228
12,25,1825,2152,AS,5,N433AS,EWR,SEA,340,2402
12,25,1815,2005,MQ,2839,N537MQ,LGA,STL,150,888
12,25,1800,2044,DL,61,N953DL,LGA,ATL,121,762
12,25,1645,2010,DL,2390,N962DL,LGA,RSW,163,1080
12,25,1815,2105,WN,3691,N220WN,EWR,MSY,188,1167
12,25,1820,2145,AA,119,N3EMAA,EWR,LAX,326,2454
12,25,1808,2130,UA,214,N854UA,EWR,SEA,348,2402
12,25,1830,2124,B6,183,N658JB,JFK,MCO,151,944
12,25,1829,2033,US,1751,N152UW,EWR,CLT,84,529
12,25,1815,2150,DL,426,N191DN,JFK,LAX,336,2475
12,25,1830,2138,B6,201,N760JB,JFK,FLL,154,1069
12,25,1729,2103,UA,275,N453UA,EWR,SAT,264,1569
12,25,1824,1945,EV,4131,N13903,EWR,RIC,52,277
12,25,1829,2124,B6,543,N657JB,EWR,PBI,144,1023
12,25,1730,1930,B6,1119,N316JB,JFK,CLT,90,541
12,25,1830,2205,B6,669,N521JB,JFK,SJC,348,2569
12,25,1830,2035,US,425,N523UW,JFK,CLT,88,541
12,25,1830,2136,UA,1022,N37293,EWR,MCO,147,937
12,25,1830,2104,DL,1896,N373NW,LGA,DEN,226,1620
12,25,1832,2024,UA,1053,N76505,EWR,CLE,68,404
12,25,1830,2159,9E,2915,N913XJ,JFK,DFW,216,1391
12,25,1833,2150,DL,2357,N382DA,JFK,SAN,323,2446
12,25,1830,1951,UA,1703,N77510,EWR,BOS,32,200
12,25,1830,2155,DL,2514,N972DL,JFK,MIA,157,1089
12,25,1837,2009,B6,2202,N374JB,JFK,BUF,68,301
12,25,1845,2040,MQ,3349,N528MQ,LGA,MSP,149,1020
12,25,1830,2141,UA,1680,N39726,EWR,MIA,158,1085
12,25,1825,2106,DL,406,N376DA,JFK,ATL,118,760
12,25,1700,1947,DL,221,N975DL,LGA,ATL,117,762
12,25,1830,2104,9E,2904,N907XJ,JFK,DTW,91,509
12,25,1845,2101,EV,4352,N11106,EWR,CVG,135,569
12,25,1845,2026,UA,597,N839UA,EWR,ORD,116,719
12,25,1815,2000,9E,2958,N8971A,JFK,ORF,50,290
12,25,1840,2203,DL,442,N703TW,JFK,SEA,340,2422
12,25,1847,2207,B6,263,N510JB,JFK,SEA,353,2422
12,25,1807,2126,UA,578,N515UA,EWR,LAX,309,2454
12,25,1804,2113,UA,1416,N37427,EWR,IAH,208,1400
12,25,1850,2220,AA,235,N3GCAA,JFK,SEA,348,2422
12,25,1855,2040,MQ,3591,N806MQ,LGA,RDU,75,431
12,25,1850,2125,DL,1715,N347NB,LGA,MSY,189,1183
12,25,1855,2059,US,2039,N165US,LGA,CLT,93,544
12,25,1859,2150,B6,527,N644JB,EWR,MCO,138,937
12,25,1859,2106,9E,2928,N602LR,JFK,ORD,133,740
12,25,1858,2150,B6,711,N632JB,JFK,LAS,307,2248
12,25,1910,2220,AA,1193,N3GAAA,LGA,DFW,216,1389
12,25,1855,2235,VX,29,N639VA,JFK,SFO,350,2586
12,25,1900,2217,DL,407,N3742C,JFK,PDX,346,2454
12,25,1905,2159,9E,2925,N910XJ,JFK,MSY,187,1182
12,25,1900,2241,DL,435,N727TW,JFK,SFO,335,2586
12,25,1910,2127,9E,2960,N8492C,JFK,CLE,80,425
12,25,1830,2043,DL,2019,N947DL,LGA,MSP,150,1020
12,25,1550,1912,DL,2280,N936DL,JFK,FLL,156,1069
12,25,1700,2028,DL,477,N722TW,JFK,LAX,315,2475
12,25,1850,2030,MQ,3674,N504MQ,LGA,CLE,73,419
12,25,1900,2227,UA,1152,N37466,EWR,PDX,357,2434
12,25,1900,2215,AA,21,N328AA,JFK,LAX,324,2475
12,25,1900,2359,AA,1029,N635AA,JFK,SJU,191,1598
12,25,1920,2050,WN,152,N418WN,LGA,MKE,117,738
12,25,1910,2225,UA,482,N455UA,EWR,FLL,160,1065
12,25,1815,2041,EV,4321,N27190,EWR,MCI,174,1092
12,25,1925,2245,AA,2437,N3DDAA,LGA,MIA,158,1096
12,25,1920,2127,9E,2931,N299PQ,JFK,PIT,73,340
12,25,1921,2246,B6,71,N625JB,JFK,SLC,290,1990
12,25,1930,2130,MQ,3573,N802MQ,LGA,CMH,86,479
12,25,1915,2256,DL,2481,N3735D,JFK,PHX,292,2153
12,25,1921,2201,EV,4152,N14991,EWR,ATL,127,746
12,25,1922,10,DL,448,N3773D,JFK,SJU,191,1598
12,25,1935,2055,EV,5714,N829AS,JFK,IAD,45,228
12,25,1912,2047,EV,4191,N19966,EWR,BNA,133,748
12,25,1829,2158,UA,1047,N75435,EWR,SAN,319,2425
12,25,1935,2155,9E,2911,N935XJ,JFK,CVG,104,589
12,25,1932,28,B6,803,N516JB,JFK,SJU,201,1598
12,25,1932,2305,B6,161,N509JB,JFK,SMF,345,2521
12,25,1945,2150,MQ,3603,N833MQ,LGA,DTW,92,502
12,25,1915,2211,DL,2159,N977DL,JFK,MCO,135,944
12,25,1938,2144,EV,5683,N11536,EWR,CLT,94,529
12,25,1929,2236,UA,249,N852UA,EWR,TPA,157,997
12,25,1936,2244,B6,225,N591JB,JFK,TPA,152,1005
12,25,1940,2243,B6,1271,N661JB,LGA,FLL,158,1076
12,25,1900,2138,DL,2526,N956DL,LGA,ATL,117,762
12,25,1920,2059,9E,2914,N601LR,JFK,DCA,52,213
12,25,1945,2130,MQ,3374,N839MQ,JFK,RDU,79,427
12,25,1859,2204,DL,2391,N963DL,JFK,TPA,153,1005
12,25,1930,2254,DL,2537,N6702,JFK,SLC,272,1990
12,25,1945,2243,DL,2590,N3759,JFK,LAS,300,2248
12,25,1953,2203,EV,4370,N12567,EWR,CHS,103,628
12,25,1930,2049,EV,4535,N16954,LGA,IAD,50,229
12,25,1935,2203,FL,1346,N968AT,LGA,ATL,124,762
12,25,2000,2110,AA,2314,N3KRAA,JFK,BOS,32,187
12,25,1959,2253,UA,1623,N23708,EWR,MCO,140,937
12,25,1955,2234,DL,2454,N3772H,JFK,DEN,232,1626
12,25,2001,2304,B6,65,N763JB,JFK,ABQ,260,1826
12,25,2006,2314,UA,1611,N77530,EWR,IAH,218,1400
12,25,2005,2256,B6,883,N746JB,JFK,MCO,142,944
12,25,2005,2310,B6,1201,N706JB,JFK,FLL,160,1069
12,25,2000,2325,VX,415,N622VA,JFK,LAX,331,2475
12,25,1839,2028,9E,2908,N916XJ,JFK,BUF,61,301
12,25,2015,2126,B6,418,N306JB,JFK,BOS,32,187
12,25,1959,2304,UA,1269,N16703,EWR,PBI,145,1023
12,25,2025,2205,AA,371,N513AA,LGA,ORD,126,733
12,25,2017,116,UA,1244,N33264,EWR,SJU,199,1608
12,25,2015,2341,DL,427,N188DN,JFK,LAX,321,2475
12,25,2033,2206,FL,1159,N939AT,LGA,CAK,71,397
12,25,2022,2142,UA,1482,N17719,EWR,BOS,33,200
12,25,2021,2357,B6,915,N580JB,JFK,SFO,348,2586
12,25,2030,2323,B6,153,N598JB,JFK,PBI,147,1028
12,25,2035,2342,DL,2065,N378DA,JFK,FLL,156,1069
12,25,2030,2340,UA,471,N470UA,EWR,MIA,159,1085
12,25,2039,2355,B6,1205,N715JB,JFK,PDX,345,2454
12,25,2029,2320,EV,4204,N11113,EWR,OKC,205,1325
12,25,2040,2359,B6,523,N768JB,JFK,LAX,333,2475
12,25,2059,2314,MQ,3473,N512MQ,LGA,ATL,120,762
12,25,2040,2311,EV,4333,N41104,EWR,TUL,208,1215
12,25,2045,2359,B6,1295,N608JB,JFK,AUS,240,1521
12,25,1930,2108,9E,2959,N820AY,JFK,SYR,41,209
12,25,2050,141,UA,1071,N76515,EWR,BQN,201,1585
12,25,2046,2358,B6,329,N652JB,JFK,RSW,167,1074
12,25,2055,2207,DL,2599,N973DL,JFK,BOS,32,187
12,25,2100,2222,UA,279,N529UA,EWR,ORD,118,719
12,25,2106,7,B6,705,N236JB,EWR,FLL,163,1065
12,25,2100,12,UA,374,N446UA,EWR,RSW,163,1068
12,25,2035,2210,WN,168,N402WN,LGA,MDW,121,725
12,25,2059,2244,B6,105,N178JB,JFK,ORD,126,740
12,25,2101,2346,B6,499,N571JB,LGA,MCO,144,950
12,25,2030,2150,MQ,3604,N531MQ,EWR,ORD,112,719
12,25,2105,2229,EV,4119,N14907,EWR,RIC,53,277
12,25,2114,2311,EV,4700,N12569,EWR,CLT,94,529
12,25,1700,1846,EV,5590,N753EV,LGA,BNA,136,764
12,25,2123,2352,B6,97,N775JB,JFK,DEN,235,1626
12,25,2130,2359,B6,1677,N197JB,JFK,JAX,137,828
12,25,2130,18,B6,1371,N645JB,LGA,FLL,155,1076
12,25,2129,22,B6,2043,N599JB,EWR,PBI,144,1023
12,25,2053,2333,EV,4388,N17984,EWR,JAX,133,820
12,25,2135,55,AA,185,N332AA,JFK,LAX,328,2475
12,25,2115,2315,MQ,3384,N520MQ,LGA,CLT,90,544
12,25,2046,2349,UA,236,N406UA,EWR,TPA,151,997
12,25,2141,37,B6,425,N579JB,JFK,TPA,160,1005
12,25,2145,19,B6,2227,N273JB,EWR,MCO,144,937
12,25,2155,2334,B6,985,N339JB,JFK,RDU,80,427
12,25,2159,45,B6,1183,N634JB,JFK,MCO,151,944
12,25,2155,56,B6,1901,N665JB,JFK,FLL,154,1069
12,25,2155,46,B6,2053,N613JB,JFK,PBI,148,1028
12,25,2135,19,B6,611,N519JB,JFK,LAS,305,2248
12,25,2030,2347,UA,1682,N78524,EWR,FLL,151,1065
12,25,2136,2259,B6,702,N198JB,JFK,BUF,59,301
12,25,2130,2245,MQ,3621,N844MQ,JFK,DCA,42,213
12,25,2110,2339,B6,775,N258JB,JFK,MSY,192,1182
12,25,2219,304,B6,1203,N618JB,JFK,SJU,194,1598
12,25,2245,3,B6,486,N203JB,JFK,ROC,54,264
12,25,2245,2355,B6,234,N316JB,JFK,BTV,43,266
12,25,2250,2356,B6,1816,N358JB,JFK,SYR,44,209
12,25,2245,2353,B6,108,N279JB,JFK,PWM,46,273
12,25,2330,409,B6,1389,N554JB,EWR,SJU,199,1608
12,25,2359,440,B6,1503,N531JB,JFK,SJU,198,1598
12,25,2355,438,DL,2380,N713TW,JFK,SJU,196,1598
12,25,2359,445,B6,745,N636JB,JFK,PSE,204,1617
12,25,2359,437,B6,839,N784JB,JFK,BQN,194,1576
12,25,1630,1838,DL,2231,N312US,LGA,DTW,NA,502
12,25,1525,1720,MQ,2840,N8EGMQ,LGA,STL,NA,888
12,25,1100,1210,MQ,3230,N524MQ,JFK,DCA,NA,213
12,25,1930,2115,MQ,3535,N509MQ,JFK,CMH,NA,483
12,26,2359,440,B6,1503,N527JB,JFK,SJU,197,1598
12,26,2359,445,B6,745,N504JB,JFK,PSE,207,1617
12,26,500,651,US,1895,N194UW,EWR,CLT,98,529
12,26,515,814,UA,1102,N38459,EWR,IAH,215,1400
12,26,540,850,AA,2243,N5EFAA,JFK,MIA,162,1089
12,26,550,1027,B6,939,N585JB,JFK,BQN,192,1576
12,26,600,723,EV,5747,N836AS,LGA,IAD,50,229
12,26,551,851,UA,471,N407UA,EWR,TPA,157,997
12,26,600,745,AA,301,N3KHAA,LGA,ORD,123,733
12,26,600,731,UA,359,N436UA,LGA,ORD,115,733
12,26,600,915,AA,1103,N3KEAA,LGA,DFW,207,1389
12,26,600,905,AA,1175,N3GPAA,LGA,MIA,183,1096
12,26,600,856,B6,371,N570JB,LGA,FLL,167,1076
12,26,600,757,DL,731,N340NB,LGA,DTW,87,502
12,26,600,810,EV,3849,N11544,EWR,CVG,116,569
12,26,600,849,B6,353,N630JB,JFK,PBI,157,1028
12,26,605,723,EV,6177,N11184,EWR,IAD,48,212
12,26,600,855,B6,605,N526JB,EWR,FLL,163,1065
12,26,605,814,DL,1919,N983DL,LGA,MSP,151,1020
12,26,600,915,WN,4241,N734SA,EWR,HOU,224,1411
12,26,601,757,9E,3529,N600LR,EWR,DTW,88,488
12,26,600,835,DL,904,N680DA,LGA,ATL,125,762
12,26,600,830,WN,1407,N550WN,LGA,ATL,125,762
12,26,600,834,EV,4137,N13970,EWR,ATL,131,746
12,26,605,730,WN,1284,N7740A,EWR,MDW,114,711
12,26,611,912,B6,601,N658JB,JFK,FLL,158,1069
12,26,551,900,UA,274,N511UA,EWR,LAX,328,2454
12,26,600,803,EV,4166,N33182,EWR,GSP,103,594
12,26,615,818,US,1963,N186US,EWR,CLT,96,529
12,26,603,944,UA,1480,N16701,EWR,SFO,342,2565
12,26,615,845,MQ,3550,N526MQ,LGA,ATL,127,762
12,26,610,905,UA,1627,N73276,EWR,PBI,153,1023
12,26,615,740,WN,1794,N8600F,LGA,MDW,117,725
12,26,611,1055,B6,1403,N547JB,JFK,SJU,199,1598
12,26,614,751,EV,3812,N13989,EWR,RDU,74,416
12,26,615,817,US,840,N173US,JFK,CLT,106,541
12,26,610,921,UA,1701,N68807,EWR,FLL,163,1065
12,26,625,735,B6,2180,N265JB,EWR,BOS,42,200
12,26,630,830,MQ,2810,N539MQ,LGA,DTW,85,502
12,26,600,846,B6,583,N653JB,JFK,MCO,147,944
12,26,625,1009,US,690,N662AW,EWR,PHX,297,2133
12,26,630,938,B6,929,N712JB,JFK,RSW,178,1074
12,26,630,815,AA,303,N3HKAA,LGA,ORD,119,733
12,26,610,915,AA,1205,N5CDAA,EWR,MIA,160,1085
12,26,630,919,B6,1099,N559JB,LGA,MCO,155,950
12,26,630,842,US,2085,N197UW,LGA,CLT,105,544
12,26,631,958,UA,398,N597UA,JFK,LAX,340,2475
12,26,630,745,EV,4533,N27962,EWR,BUF,53,282
12,26,630,830,MQ,3599,N501MQ,LGA,MSP,148,1020
12,26,630,1018,US,761,N565UW,JFK,PHX,300,2153
12,26,630,900,DL,575,N994AT,EWR,ATL,126,746
12,26,620,830,9E,3399,N914XJ,EWR,MSP,150,1008
12,26,630,835,US,1899,N189UW,EWR,CLT,100,529
12,26,624,923,UA,566,N556UA,EWR,TPA,153,997
12,26,645,907,B6,675,N373JB,JFK,MSY,188,1182
12,26,630,926,UA,1144,N36207,EWR,MCO,148,937
12,26,645,920,EV,4388,N13964,EWR,JAX,142,820
12,26,640,952,UA,618,N473UA,EWR,RSW,173,1068
12,26,645,900,9E,3769,N8409N,EWR,CVG,112,569
12,26,645,955,AA,1107,N3BDAA,LGA,DFW,216,1389
12,26,600,937,UA,303,N598UA,JFK,SFO,339,2586
12,26,635,929,B6,525,N597JB,JFK,TPA,161,1005
12,26,650,955,AA,2493,N5BTAA,JFK,MCO,165,944
12,26,655,1011,DL,1879,N917DE,LGA,FLL,171,1076
12,26,656,1145,DL,2275,N381DN,JFK,SJU,194,1598
12,26,655,815,WN,1010,N948WN,LGA,MKE,114,738
12,26,655,940,AA,1263,N3HLAA,JFK,LAS,306,2248
12,26,700,1007,DL,2505,N317US,LGA,PBI,160,1035
12,26,654,927,UA,343,N579UA,LGA,DEN,237,1620
12,26,655,804,B6,318,N249JB,JFK,BOS,40,187
12,26,700,1015,B6,23,N805JB,JFK,LAX,338,2475
12,26,659,943,DL,1547,N356NW,LGA,ATL,125,762
12,26,700,1051,UA,821,N512UA,JFK,SFO,350,2586
12,26,700,958,B6,453,N789JB,JFK,PBI,157,1028
12,26,700,1025,DL,472,N194DN,JFK,LAX,327,2475
12,26,700,1030,DL,486,N721TW,JFK,SLC,274,1990
12,26,705,844,UA,331,N405UA,LGA,ORD,117,733
12,26,700,1043,DL,430,N712TW,JFK,SFO,338,2586
12,26,700,1025,VX,399,N638VA,JFK,LAX,338,2475
12,26,700,1005,UA,1401,N73259,EWR,MIA,161,1085
12,26,654,1025,UA,1668,N69806,EWR,SFO,343,2565
12,26,705,1156,B6,3,N907JB,JFK,SJU,196,1598
12,26,659,844,B6,905,N646JB,JFK,ORD,122,740
12,26,701,1008,B6,1101,N913JB,JFK,FLL,169,1069
12,26,710,840,B6,2702,N594JB,JFK,BUF,63,301
